 4/03/24 18:27:29,69.13,42.25,29.095,56
 4/03/24 18:27:31,69.13,42.27,29.095,56
 4/03/24 18:27:33,69.13,42.06,29.094,56
 4/03/24 18:27:35,69.13,42.66,29.094,56
 4/03/24 18:27:37,69.13,41.36,29.094,56
 4/03/24 18:27:39,69.13,42.78,29.094,57
 4/03/24 18:27:41,69.15,41.35,29.095,57
 4/03/24 18:27:43,69.15,41.95,29.094,56
 4/03/24 18:27:45,69.15,42.45,29.095,57
 4/03/24 18:27:47,69.15,42.20,29.095,56
 4/03/24 18:27:49,69.15,41.43,29.094,56
 4/03/24 18:27:51,69.15,42.46,29.095,56
 4/03/24 18:27:53,69.15,41.77,29.095,56
 4/03/24 18:27:55,69.17,41.90,29.095,56
 4/03/24 18:27:57,69.17,42.40,29.095,57
 4/03/24 18:27:59,69.17,41.92,29.094,56
 4/03/24 18:28:01,69.17,42.98,29.095,56
 4/03/24 18:28:03,69.17,41.23,29.095,56
 4/03/24 18:28:06,69.17,41.71,29.095,56
 4/03/24 18:28:08,69.17,41.71,29.095,56
 4/03/24 18:28:10,69.17,41.67,29.095,56
 4/03/24 18:28:12,69.19,42.04,29.095,56
 4/03/24 18:28:14,69.19,41.45,29.095,57
 4/03/24 18:28:16,69.19,41.94,29.095,56
 4/03/24 18:28:18,69.19,42.34,29.095,56
 4/03/24 18:28:20,69.19,41.42,29.095,57
 4/03/24 18:28:22,69.19,41.93,29.095,56
 4/03/24 18:28:24,69.19,42.08,29.095,56
 4/03/24 18:28:26,69.19,42.72,29.095,57
 4/03/24 18:28:28,69.19,42.28,29.095,56
 4/03/24 18:28:30,69.19,41.46,29.095,58
 4/03/24 18:28:32,69.19,42.42,29.095,58
 4/03/24 18:28:34,69.19,41.49,29.095,57
 4/03/24 18:28:36,69.19,41.51,29.095,58
 4/03/24 18:28:38,69.19,41.46,29.095,57
 4/03/24 18:28:40,69.19,41.63,29.095,57
 4/03/24 18:28:43,69.19,41.92,29.095,58
 4/03/24 18:28:45,69.19,42.52,29.095,57
 4/03/24 18:28:47,69.19,42.33,29.095,57
 4/03/24 18:28:49,69.19,42.04,29.095,57
 4/03/24 18:28:51,69.19,41.39,29.095,57
 4/03/24 18:28:53,69.19,42.03,29.095,57
 4/03/24 18:28:55,69.19,42.36,29.095,58
 4/03/24 18:28:57,69.19,42.06,29.095,57
 4/03/24 18:28:59,69.19,41.46,29.095,57
 4/03/24 18:29:01,69.19,42.07,29.095,58
 4/03/24 18:29:03,69.19,41.53,29.095,57
 4/03/24 18:29:05,69.19,42.59,29.095,58
 4/03/24 18:29:07,69.19,41.17,29.095,57
 4/03/24 18:29:09,69.19,42.46,29.095,58
 4/03/24 18:29:11,69.19,41.46,29.095,57
 4/03/24 18:29:13,69.17,42.54,29.095,58
 4/03/24 18:29:15,69.17,41.50,29.095,57
 4/03/24 18:29:17,69.17,42.27,29.095,58
 4/03/24 18:29:20,69.17,42.29,29.095,58
 4/03/24 18:29:22,69.17,42.90,29.095,57
 4/03/24 18:29:24,69.17,41.76,29.095,57
 4/03/24 18:29:26,69.17,41.46,29.095,57
 4/03/24 18:29:28,69.17,41.87,29.095,58
 4/03/24 18:29:30,69.17,41.64,29.095,57
 4/03/24 18:29:32,69.17,41.81,29.095,58
 4/03/24 18:29:34,69.17,42.90,29.095,57
 4/03/24 18:29:36,69.17,42.68,29.095,58
 4/03/24 18:29:38,69.17,42.22,29.096,57
 4/03/24 18:29:40,69.17,41.59,29.096,57
 4/03/24 18:29:42,69.15,41.88,29.095,57
 4/03/24 18:29:44,69.15,41.89,29.095,58
 4/03/24 18:29:46,69.15,41.72,29.095,57
 4/03/24 18:29:48,69.15,41.79,29.096,57
 4/03/24 18:29:50,69.15,41.79,29.096,58
 4/03/24 18:29:52,69.15,42.49,29.095,57
 4/03/24 18:29:55,69.15,41.99,29.096,57
 4/03/24 18:29:57,69.15,42.50,29.096,57
 4/03/24 18:29:59,69.15,40.92,29.096,58
 4/03/24 18:30:01,69.15,42.41,29.096,57
 4/03/24 18:30:03,69.15,42.29,29.096,58
 4/03/24 18:30:05,69.15,41.90,29.096,57
 4/03/24 18:30:07,69.15,42.29,29.095,57
 4/03/24 18:30:09,69.15,41.87,29.095,58
 4/03/24 18:30:11,69.15,42.12,29.095,57
 4/03/24 18:30:13,69.15,42.75,29.096,58
 4/03/24 18:30:15,69.15,42.04,29.096,57
 4/03/24 18:30:17,69.15,41.87,29.096,58
 4/03/24 18:30:19,69.13,42.18,29.096,57
 4/03/24 18:30:21,69.13,42.71,29.096,58
 4/03/24 18:30:23,69.13,42.30,29.096,57
